,text,date
8,Guardiola backs Marcus Rashford's cause while lamenting 'stupid' criticism,2020-06-16T21:30:03Z
9,Air force sergeant linked to ‘boogaloo’ movement charged in federal officer’s death,2020-06-16T21:20:25Z
10,Arthur Ashe film reveals the extraordinary person behind the tennis  | Dalya Alberge,2020-06-16T21:15:30Z
11,Oklahoma coronavirus rate surges as Trump rally nears,2020-06-16T21:11:07Z
12,"Morning mail: Hanson’s taxpayer-charged fundraising spree, life-saving Covid-19 treatment, kitchen hacks",2020-06-16T21:01:23Z
13,NHS warns betting firms against using 'reckless' ads to exploit football's return,2020-06-16T21:00:34Z
14,Spides review – sci-fi flop that proves international cooperation isn't always a good idea,2020-06-16T21:00:34Z
15,Werder Bremen 0-1 Bayern Munich: Bundesliga – as it happened,2020-06-16T20:32:57Z
16,Plantlife: one man went to mow … but maybe he should wait,2020-06-16T20:30:34Z
17,Arsenal and Arteta begin 10-game tightrope walk that may decide future | Nick Ames,2020-06-16T20:30:34Z
18,Premier League returns in new guise after overcoming Covid-19 challenges | Paul Macinnes,2020-06-16T20:29:25Z
19,UK Finance boss resigns as Amanda Staveley high court case continues,2020-06-16T20:12:08Z
20,Medellín cartel co-founder transferred to Germany after prison sentence,2020-06-16T20:05:19Z
21,Corrections and clarifications,2020-06-16T20:00:33Z
22,Johnson's global Britain fantasies offer little distraction from school meals own goal | John Crace,2020-06-16T19:42:30Z
23,John Lewis criticised for lack of diversity in top ranks,2020-06-16T19:30:59Z
24,Premier League returns to provide welcome and necessary escapism | Barney Ronay,2020-06-16T19:30:32Z
25,'The system is unfair': US trans and non-binary people hit by voting barriers,2020-06-16T19:28:50Z
26,Free meals U-turn will still leave many children to go hungry,2020-06-16T19:14:54Z
27,Johnson makes U-turn on free school meals after Rashford campaign,2020-06-16T19:09:55Z
28,UK jobcentre claimants rise 126% to 2.8m since start of the lockdown,2020-06-16T19:06:02Z
29,Covid-19 outbreaks in New Zealand and China highlight stark choices,2020-06-16T18:51:51Z
30,UK coronavirus: Johnson hails 'breakthrough' of cheap steroid that helps prevent Covid-19 deaths — as it happened,2020-06-16T18:40:51Z
31,Three ex-PMs attack plan to merge DfID with Foreign Office,2020-06-16T18:35:47Z
32,Sayeeda Warsi attacks new UK race inequality commission,2020-06-16T18:29:48Z
33,The EU's bite at Apple could prove to be a game-changer | Nils Pratley,2020-06-16T18:27:13Z
34,"Trump’s ‘woeful’ police reform order leaves systemic racism intact, critics say",2020-06-16T18:24:00Z
35,Priti Patel linked with monument protection campaign organiser,2020-06-16T18:08:43Z
36,Marcus Rashford's campaign victory came from football's power to effect change | Jonathan Liew,2020-06-16T18:06:27Z
37,Stock markets bounce back despite poor economic prognosis,2020-06-16T18:02:54Z
38,Northampton manager Keith Curle not in favour of Rooney rule,2020-06-16T18:00:31Z
39,"Contract situation is 'an absolute circus', says rugby players' association",2020-06-16T17:50:09Z
40,Royal Ascot without silly hats and posh frocks but royalty on the box | Chris Cook,2020-06-16T17:45:04Z
41,Public prosecutor faces legal action over Cummings' Durham trip,2020-06-16T17:40:47Z
42,"Failure of Brexit talks could lead to terrorism intelligence delays, say Lords",2020-06-16T17:40:12Z
43,The Guardian view on Marcus Rashford's triumph: a political masterclass | Editorial,2020-06-16T17:31:33Z
44,Jacqui Lambie and Greens criticise bid to reimpose weaker political donations laws,2020-06-16T17:30:31Z
45,Pauline Hanson charged taxpayers for three-day Perth fundraising spree,2020-06-16T17:30:31Z
46,The Red Turtle: Studio Ghibli's first non-Japanese film is crushingly beautiful and relevant,2020-06-16T17:30:31Z
47,Culture warriors obsessed with statues ignore Rio Tinto’s vandalism of Indigenous heritage | Jeff Sparrow,2020-06-16T17:30:31Z
48,Not just nipples: how Facebook's AI struggles to detect misinformation,2020-06-16T17:30:30Z
49,Cricket Australia seeks new direction and clarity after Kevin Roberts exit | Scott Heinrich,2020-06-16T17:30:30Z
50,Whistleblower says abuse claims can't be aired at disability inquiry without protection,2020-06-16T17:30:30Z
51,The Guardian view on the Philippines and Maria Ressa: an attack on democracy | Editorial,2020-06-16T17:27:27Z
52,RIBA president Alan Jones reinstated after admitting to affair,2020-06-16T17:27:21Z
53,Tackling racial injustice through education | Letters,2020-06-16T17:25:54Z
54,Ricky Valance obituary,2020-06-16T17:25:19Z
55,Air Force One for Boris? RAF plane for VIPs gets a union flag makeover,2020-06-16T17:25:06Z
56,Covid-19 has silenced choirs – we must find a way to restart singing together | Letter,2020-06-16T17:24:43Z
57,Good news for JP – whoever you are | Brief letters,2020-06-16T17:23:37Z
58,'A game changer': families hail Marcus Rashford’s free school meals victory,2020-06-16T17:04:00Z
59,West Ham offer Jeremy Ngakia new deal amid interest from Watford,2020-06-16T17:00:33Z
60,Jonny Bairstow still eager to regain gloves as England Test wicketkeeper,2020-06-16T17:00:29Z
61,Boris Johnson handing the Foreign Office control of the aid budget signals a change of priorities,2020-06-16T16:51:14Z
62,The refugee standup night: 'none of us can believe how successful it is',2020-06-16T16:48:31Z
63,"Don't blame public for Covid-19 spread, says UK scientist",2020-06-16T16:46:01Z
64,Historical racism may be behind England's higher BAME Covid-19 rate,2020-06-16T16:36:50Z
65,Trevor Noah on the killing of Rayshard Brooks: 'When is it enough?',2020-06-16T16:31:16Z
66,'Political vandalism': DfID and Foreign Office merger met with anger by UK charities,2020-06-16T16:23:52Z
67,Royal Ascot day one: Circus Maximus wins Queen Anne – as it happened,2020-06-16T16:09:46Z
68,Recovery trial for Covid-19 treatments: what we know so far,2020-06-16T16:07:15Z
69,Boris Johnson says we shouldn't edit our past. But Britain has been lying about it for decades | George Monbiot,2020-06-16T16:06:45Z
70,City University student Ian Johnston wins the 2020 Guardian Foundation’s Hugo Young award,2020-06-16T16:03:35Z
71,The Fiver | We haven't seen form like that since rigging Championship Manager 01-02,2020-06-16T15:53:55Z
72,Ibragimova/Bezuidenhout - Wigmore Hall review – music-making held in almost miraculous balance,2020-06-16T15:46:46Z
73,"Premier League countdown: team news, previews and more – as it happened",2020-06-16T15:31:52Z
74,"Dion: 'When I heard my album sober, I thought ""Wow – heroin didn't touch it""'",2020-06-16T15:31:35Z
75,Cafe society returns to Paris as bars and bistros spill out on the pavements,2020-06-16T15:29:52Z
76,Poundstretcher could close 250 UK stores,2020-06-16T15:26:41Z
77,France and Germany urged to rethink reluctance to gather ethnicity data,2020-06-16T15:19:10Z
78,Fed chair says US economy faces ‘significant uncertainty’ and fears wider income inequality,2020-06-16T15:13:02Z
79,Nato chief: no firm plan agreed for pulling US troops from Germany,2020-06-16T15:04:25Z
80,"Stocks gain on US stimulus hopes as 600,000 UK workers lose jobs in Covid-19 crisis – as it happened",2020-06-16T14:56:37Z
81,'We've been forced into debt' – jobless life in the UK under lockdown,2020-06-16T14:53:36Z
82,"Racial terror: 2,000 black Americans were lynched in Reconstruction era, report says",2020-06-16T14:50:47Z
83,Fred Jarvis obituary,2020-06-16T14:47:44Z
84,Stroke of luck: how Covid-19 got butterfly banned from English pools,2020-06-16T14:35:16Z
85,"Britain needs a truth and reconciliation commission, not another racism inquiry | Kojo Koram",2020-06-16T14:34:34Z
86,Oscars 2021: how shifting the awards later favours the old guard,2020-06-16T14:34:22Z
87,Partick Thistle are the biggest victims of Scottish football's vote farce | Ewan Murray,2020-06-16T14:34:10Z
88,"If Ireland is to unite, it must reclaim its common past and build a shared future | Ian Johnston",2020-06-16T14:20:14Z
89,Marcus Rashford: Goalscorer who forced U-turn over school lunches | Jacob Steinberg,2020-06-16T14:13:00Z
90,Saudi TV piracy ruling puts Newcastle takeover under renewed scrutiny,2020-06-16T14:12:57Z
91,Isle of Wight patient sent home on first day of Covid-19 lockdown almost died,2020-06-16T14:00:48Z
92,Reni Eddo-Lodge becomes first black British author to top UK book charts,2020-06-16T14:00:03Z
93,"PlayStation 5: exclusive games 'more important than ever', says Sony",2020-06-16T13:49:39Z
94,Edinburgh international festival announces citywide Ghost Lights celebration,2020-06-16T13:44:27Z
95,"Kazuo Ishiguro announces new novel, Klara and the Sun",2020-06-16T13:41:33Z
96,"Boris Johnson has a 'race problem', says brother of Stephen Lawrence",2020-06-16T13:35:40Z
97,"Global oil demand could hit record growth rate next year, IEA warns",2020-06-16T13:29:15Z
98,Daphne Caruana Galizia murder: Malta opens inquiry into former police chief,2020-06-16T13:22:29Z
99,Germany appeals to nation to download coronavirus app,2020-06-16T13:21:11Z
100,Keeping up with Kanye: rapper and designer to launch beauty line,2020-06-16T13:13:04Z
101,"Drop juries for less serious crimes in England and Wales, judges say",2020-06-16T13:06:09Z
102,How to bake a summer picnic quiche,2020-06-16T13:00:02Z
103,Grealish to Ndombele: six Premier League players with a point to prove,2020-06-16T13:00:02Z
104,Record unemployment looms in the UK. Here's what the government must do | Tony Wilson,2020-06-16T13:00:02Z
105,My favourite film aged 12: Cruel Intentions,2020-06-16T12:52:14Z
106,Smart speakers risk creating 'big-tech monopoly' in homes,2020-06-16T12:45:31Z
107,Why Chuba Hubbard's apology shows college football's power structure remains,2020-06-16T12:40:02Z
108,France reverses ban on use of chokehold after police protests,2020-06-16T12:39:33Z
109,Belgian police release photo in bid to crack 'Brabant Killers' case,2020-06-16T12:38:48Z
110,Saudi-led coalition forces in Yemen taken off UN rights blacklist,2020-06-16T12:19:26Z
111,My lockdown spring watch – a photo essay,2020-06-16T12:08:27Z
112,Suspected 14th-century statue fished out of river in Spain,2020-06-16T12:08:04Z
113,新一波在北京的疫情你有受到波及么?,2020-06-16T12:07:34Z
114,Beijing coronavirus outbreak: travel restricted to tackle 'extremely severe' situation,2020-06-16T12:06:47Z
115,Have you been affected by the new coronavirus outbreak in Beijing?,2020-06-16T12:06:33Z
116,"More than 16,000 people in UK care homes have died from coronavirus",2020-06-16T11:59:55Z
117,Marcus Rashford is showing our failing politicians how to do their jobs | Marina Hyde,2020-06-16T11:59:43Z
118,Apple Pay and App Store face investigation over competition rules,2020-06-16T11:59:30Z
119,Football quiz: 20 questions on the 2019-20 Premier League season so far,2020-06-16T11:56:55Z
120,Leah Harvey on Small Island: 'We are sharing the story of why our country is the way it is',2020-06-16T11:49:57Z
121,Roger Goodell wants Colin Kaepernick back in the NFL. Which team fits best?,2020-06-16T11:46:01Z
122,"Banks must treat debt-laden firms fairly to avoid replay of 2008, says FCA chair",2020-06-16T11:45:16Z
123,Tulisa denies accusations of racism from X Factor contestant Misha B,2020-06-16T11:43:55Z
124,Belarus blues: can Europe's 'last dictator' survive rising discontent?,2020-06-16T11:42:21Z
125,"UK-EU security and foreign policy ties will weaken, says Macron ally",2020-06-16T11:37:59Z
126,US fighter pilot whose jet crashed into North Sea named,2020-06-16T11:35:48Z
127,When do frogs feed? They never seem to when I'm watching,2020-06-16T11:30:00Z
128,David Squires on ... a whole new ball game as Premier League restarts,2020-06-16T11:16:23Z
129,A $1.1m hospital bill after surviving the coronavirus? That's America for you | Ross Barkan,2020-06-16T11:03:03Z
130,The US supreme court has given LGBTQ Americans a rare bit of good news | Moira Donegan,2020-06-16T11:00:03Z
131,Premier League restart preview No 18: Watford,2020-06-16T11:00:03Z
132,The Spin | West Indies hope for solidarity from global giants after Old Trafford lock-in,2020-06-16T11:00:03Z
133,Federal ALP makes extraordinary intervention into Victorian branch-stacking scandal,2020-06-16T10:43:07Z
134,Charities for deaf people call for more see-through face masks,2020-06-16T10:38:05Z
135,"The sweet spot: 10 of the best icing recipes, from decadent buttercream to chocolate ganache",2020-06-16T10:30:03Z
136,Juneteenth Independence holiday: here's what you need to know,2020-06-16T10:30:02Z
137,Vogue has a race problem. It can't be fixed with a few token black models | Priya Elan,2020-06-16T10:30:02Z
138,Liberal senator joins cross-party condemnation of anti-Asian racism in Australia,2020-06-16T10:22:28Z
139,First Thing: policing reform means more than tossing out 'bad apples',2020-06-16T10:21:10Z
140,Tell us: are you helping UK school children get free meals?,2020-06-16T10:09:59Z
141,Britons risk being shut out of Europe over quarantine and infection rate,2020-06-16T10:00:43Z
142,Our Mutual Friend is as wildly overblown as the society it depicted,2020-06-16T10:00:12Z
143,James Partridge: 'Face masks could increase anxiety for people with disfigurements',2020-06-16T10:00:03Z
144,The Covid disaster tent in our hospital is packed up yet the virus remains everywhere,2020-06-16T10:00:02Z
145,Rugby's failure to reach calendar consensus is warning of bleak future | Robert Kitson,2020-06-16T10:00:02Z
146,Universities plan for students' return – but will US campus life ever be the same?,2020-06-16T10:00:02Z
147,'It's not about bad apples': how US police reforms have failed to stop brutality and violence,2020-06-16T10:00:02Z
148,William Gibson: 'I'm always striving not to be noticed',2020-06-16T09:36:49Z
149,North Korea blows up liaison office in row over defectors' leaflet campaign,2020-06-16T09:31:18Z
150,Labor's national executive takes over Victorian branch – as it happened,2020-06-16T09:28:59Z
151,Greggs to reopen 800 stores on Thursday but warns of lower sales,2020-06-16T09:26:34Z
